slice_file_name,fsID,start,end,salience,fold,classID,class
100852-0-0-1803.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-1900.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-1901.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-1902.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-1903.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-200.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2000.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2001.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2002.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2003.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-201.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-202.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-203.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2100.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2101.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2102.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2103.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2200.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2201.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2202.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2203.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2300.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2301.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2302.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2303.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2400.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2401.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2402.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2403.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2500.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2501.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2502.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2503.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2600.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2601.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2602.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2603.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2700.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2701.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2702.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2703.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2800.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2801.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2802.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2803.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2900.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2901.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2902.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-2903.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-300.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-3000.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-3001.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-3002.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-3003.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-301.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-302.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-303.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-400.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-401.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-402.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-403.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-500.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-501.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-502.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-503.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-600.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-601.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-602.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-603.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-700.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-701.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-702.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-703.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-800.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-801.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-802.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-803.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-900.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-901.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-902.wav,100852,0.0,4.0,1,11,0,gun_shot
100852-0-0-903.wav,100852,0.0,4.0,1,11,0,gun_shot
101729-0-0-100.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-101.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-102.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-103.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1100.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1101.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1102.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1103.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1200.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1201.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1202.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1203.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1300.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1301.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1302.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1303.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1400.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1401.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1402.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1403.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1600.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1601.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1602.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1603.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1700.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1701.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1702.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1703.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1800.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1801.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1802.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1803.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1900.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1901.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1902.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-1903.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2100.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2101.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2102.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2103.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2200.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2201.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2202.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2203.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2300.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2301.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2302.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2303.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2400.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2401.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2402.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2403.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2600.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2601.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2602.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2603.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2800.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2801.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2802.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2803.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2900.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2901.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2902.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-2903.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-300.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-301.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-302.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-303.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3200.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3201.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3202.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3203.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3300.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3301.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3302.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3303.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3600.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3601.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3602.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3603.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3700.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3701.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3702.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3703.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3800.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3801.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3802.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3803.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3900.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3901.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3902.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-3903.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-400.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-4000.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-4001.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-4002.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-4003.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-401.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-402.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-403.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-600.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-601.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-602.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-603.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-900.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-901.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-902.wav,101729,0.0,4.0,1,11,0,gun_shot
101729-0-0-903.wav,101729,0.0,4.0,1,11,0,gun_shot
102305-6-0-1.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-10.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-11.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-12.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-13.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-14.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-15.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-16.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-17.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-18.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-19.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-2.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-20.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-21.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-22.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-23.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-24.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-25.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-26.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-27.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-28.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-29.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-3.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-30.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-31.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-32.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-33.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-4.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-5.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-6.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-7.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-8.wav,102305,0.0,4.0,1,11,6,gun_shot
102305-6-0-9.wav,102305,0.0,4.0,1,11,6,gun_shot
106955-6-0-1.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-10.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-11.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-12.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-13.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-14.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-15.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-16.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-17.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-18.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-19.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-2.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-20.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-21.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-22.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-23.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-24.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-25.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-26.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-27.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-28.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-29.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-3.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-30.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-31.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-32.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-33.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-4.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-5.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-6.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-7.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-8.wav,106955,0.0,4.0,1,11,6,gun_shot
106955-6-0-9.wav,106955,0.0,4.0,1,11,6,gun_shot
110622-6-0-1.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-10.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-11.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-12.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-13.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-14.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-15.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-16.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-17.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-18.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-19.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-2.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-20.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-21.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-22.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-23.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-24.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-25.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-26.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-27.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-28.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-29.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-3.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-30.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-31.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-32.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-33.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-4.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-5.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-6.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-7.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-8.wav,110622,0.0,4.0,1,11,6,gun_shot
110622-6-0-9.wav,110622,0.0,4.0,1,11,6,gun_shot
111048-6-0-1.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-10.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-11.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-12.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-13.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-14.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-15.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-16.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-17.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-18.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-19.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-2.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-20.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-21.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-22.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-23.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-24.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-25.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-26.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-27.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-28.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-29.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-3.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-30.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-31.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-32.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-33.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-4.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-5.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-6.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-7.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-8.wav,111048,0.0,4.0,1,11,6,gun_shot
111048-6-0-9.wav,111048,0.0,4.0,1,11,6,gun_shot
119067-0-0-000.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-001.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-002.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-003.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-100.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-101.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-102.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-103.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-200.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-201.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-202.wav,119067,0.0,4.0,1,11,0,gun_shot
119067-0-0-203.wav,119067,0.0,4.0,1,11,0,gun_shot
121285-0-0-000.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-001.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-002.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-003.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-100.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-101.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-102.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-103.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-200.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-201.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-202.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-203.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-300.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-301.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-302.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-303.wav,121285,0.0,4.0,1,11,0,gun_shot
121285-0-0-400.wav,121285,0.0,4.0,1,11,0,gun_shot
